datetime,dist_meters,location_id,location_name,sim_start_time,scenario_name,model_type,temp_50
2019-10-28,32136,ccr,aboveclearcreek,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.269184
2019-10-29,32136,ccr,aboveclearcreek,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.91992
2019-10-30,32136,ccr,aboveclearcreek,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.85557
2019-10-31,32136,ccr,aboveclearcreek,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.780228
2019-11-01,32136,ccr,aboveclearcreek,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.691826
2019-11-02,32136,ccr,aboveclearcreek,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.605747
2019-11-03,32136,ccr,aboveclearcreek,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.58126
2019-11-04,32136,ccr,aboveclearcreek,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.72538
2019-11-05,32136,ccr,aboveclearcreek,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.635498
2019-11-06,32136,ccr,aboveclearcreek,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.579044
2019-11-07,32136,ccr,aboveclearcreek,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.287327
2019-11-08,32136,ccr,aboveclearcreek,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.9124
2019-11-09,32136,ccr,aboveclearcreek,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.857044
2019-11-10,32136,ccr,aboveclearcreek,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.85881
2019-11-11,32136,ccr,aboveclearcreek,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.896626
2019-11-12,32136,ccr,aboveclearcreek,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.064102
2019-11-13,32136,ccr,aboveclearcreek,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.207
2019-11-14,32136,ccr,aboveclearcreek,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.408157
2019-11-15,32136,ccr,aboveclearcreek,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.3069
2019-11-16,32136,ccr,aboveclearcreek,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.33526
2019-11-17,32136,ccr,aboveclearcreek,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.353092
2019-11-18,32136,ccr,aboveclearcreek,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.177265
2019-11-19,32136,ccr,aboveclearcreek,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.977684000000004
2019-11-20,32136,ccr,aboveclearcreek,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.034966
2019-11-21,32136,ccr,aboveclearcreek,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.097744
2019-11-22,32136,ccr,aboveclearcreek,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.274734
2019-11-23,32136,ccr,aboveclearcreek,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.298584
2019-11-24,32136,ccr,aboveclearcreek,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.42312
2019-11-25,32136,ccr,aboveclearcreek,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.499393
2019-11-26,32136,ccr,aboveclearcreek,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.548595
2019-11-27,32136,ccr,aboveclearcreek,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.492725
2019-11-28,32136,ccr,aboveclearcreek,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.391605
2019-11-29,32136,ccr,aboveclearcreek,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.95459
2019-02-01,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.04631
2019-02-02,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.867577
2019-02-03,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.78684
2019-02-04,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.98331
2019-02-05,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.440666
2019-02-06,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.178177
2019-02-07,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.1298
2019-02-08,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.306087
2019-02-09,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,47.919167
2019-02-10,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,47.849144
2019-02-11,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.096565
2019-02-12,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.174255
2019-02-13,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,45.93744
2019-02-14,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,46.530193
2019-02-15,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,47.9133
2019-02-16,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.763298
2019-02-17,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.685963
2019-02-18,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.43016
2019-02-19,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.563343
2019-02-20,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.02041
2019-02-21,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.92281
2019-02-22,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.42522
2019-02-23,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.686253
2019-02-24,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.581367
2019-02-25,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.197598
2019-02-26,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.77401
2019-02-27,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.38287
2019-02-28,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.5792
2019-03-01,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.006325
2019-03-02,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.685913
2019-03-03,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.880466
2019-03-04,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.991367
2019-03-05,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.55873
2019-03-06,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.60076
2019-03-07,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.483562
2019-03-08,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.923813
2019-03-09,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.051876
2019-03-10,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.662636
2019-03-11,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.71303
2019-03-12,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.85008
2019-03-13,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.564754
2019-03-14,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.496284
2019-03-15,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.811832
2019-03-16,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.05445
2019-03-17,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.36399
2019-03-18,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.693058
2019-03-19,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.747005
2019-03-20,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.421017
2019-03-21,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.16601
2019-03-22,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.71118
2019-03-23,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.31892
2019-03-24,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.788586
2019-03-25,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.094555
2019-03-26,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.651333
2019-03-27,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.320976
2019-03-28,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.18967
2019-03-29,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.85412
2019-03-30,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.000317
2019-03-31,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.160957
2019-04-01,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.575096
2019-04-02,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.368683
2019-04-03,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.4543
2019-04-04,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.575756
2019-04-05,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.44587
2019-04-06,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.33075
2019-04-07,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.557873
2019-04-08,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.631706
2019-04-09,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.63263
2019-04-10,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.379368
2019-04-11,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.252117
2019-04-12,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.20947
2019-04-13,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.618412
2019-04-14,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.395138
2019-04-15,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.79211
2019-04-16,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.71553
2019-04-17,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.915302
2019-04-18,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,54.204807
2019-04-19,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,54.866302
2019-04-20,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.01438
2019-04-21,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,54.792274
2019-04-22,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.751434
2019-04-23,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.87984
2019-04-24,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.83855
2019-04-25,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,58.268547
2019-04-26,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,58.489174
2019-04-27,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,58.13538
2019-04-28,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,58.207764
2019-04-29,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,58.103626
2019-04-30,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.98969
2019-05-01,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,58.92142
2019-05-02,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,58.9534
2019-05-03,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,59.504734
2019-05-04,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,58.600307
2019-05-05,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,58.163048
2019-05-06,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,58.07753
2019-05-07,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,58.289536
2019-05-08,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,58.356632
2019-05-09,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,58.45717
2019-05-10,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,58.045025
2019-05-11,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.730816
2019-05-12,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.58415
2019-05-13,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.483334
2019-05-14,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.540653
2019-05-15,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.256107
2019-05-16,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.054817
2019-05-17,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.60345
2019-05-18,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,54.92203
2019-05-19,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.06743
2019-05-20,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.126457
2019-05-21,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.16378
2019-05-22,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.89456
2019-05-23,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.244728
2019-05-24,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.40287
2019-05-25,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.457508
2019-05-26,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.54265
2019-05-27,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.1008
2019-05-28,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.08067
2019-05-29,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.457626
2019-05-30,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.401863
2019-05-31,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.740574
2019-06-01,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.962807
2019-06-02,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.83082
2019-06-03,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.461346
2019-06-04,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.137558
2019-06-05,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.110104
2019-06-06,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.442
2019-06-07,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.547215
2019-06-08,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.171886
2019-06-09,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.709503
2019-06-10,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.220154
2019-06-11,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.159798
2019-06-12,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.58433
2019-06-13,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.19064
2019-06-14,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.561012
2019-06-15,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.5632
2019-06-16,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.475098
2019-06-17,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.379906
2019-06-18,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.55036
2019-06-19,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.91119
2019-06-20,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.179462
2019-06-21,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.919556
2019-06-22,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.583965
2019-06-23,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.324093
2019-06-24,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.360954
2019-06-25,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.39988
2019-06-26,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.321415
2019-06-27,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.61327
2019-06-28,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.734093
2019-06-29,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.895966
2019-06-30,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.034317
2019-07-01,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.94079
2019-07-02,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.77815
2019-07-03,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.586403
2019-07-04,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.44051
2019-07-05,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.65559
2019-07-06,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.609657
2019-07-07,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.850304
2019-07-08,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.616886
2019-07-09,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.483818
2019-07-10,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.67867
2019-07-11,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.6752
2019-07-12,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.806347
2019-07-13,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.63042
2019-07-14,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.43289
2019-07-15,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.62905
2019-07-16,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.461777
2019-07-17,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.53514
2019-07-18,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.628334
2019-07-19,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.64858
2019-07-20,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.98022
2019-07-21,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.004242
2019-07-22,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.992588
2019-07-23,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.006485
2019-07-24,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.96872
2019-07-25,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.896496
2019-07-26,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.04495
2019-07-27,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.858368
2019-07-28,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.90876
2019-07-29,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.062336
2019-07-30,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.212524
2019-07-31,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.08295
2019-08-01,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.841908
2019-08-02,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.755093
2019-08-03,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.768238
2019-08-04,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.602554
2019-08-05,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.275078
2019-08-06,72586,jlf,jellysferry,2019-05-21,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.177307
